,Xc1,Yc1,Xc2,Yc2,Xc3,Yc3,Xc4,Yc4,Xc5,Yc5,Xc6,Yc6,Xc7,Yc7,Xc8,Yc8,Xc9,Yc9,Xc10,Yc10,Xc11,Yc11,Xc12,Yc12,Xc13,Yc13,Xc14,Yc14,Xc15,Yc15,Xc16,Yc16,label
6910,0,0,0,0,5,1,0,0,0,0,0,6,2,1,0,0,0,0,3,5,2,0,0,0,0,0,1,5,1,0,0,0,1
6911,0,0,0,0,0,0,0,0,3,6,3,2,3,3,3,0,0,0,4,5,2,2,0,0,0,0,2,2,0,0,0,0,7
6912,0,0,0,0,5,1,0,0,0,0,3,3,2,0,0,0,0,0,2,4,3,1,0,0,0,0,0,0,1,1,0,0,7
6913,0,0,6,4,6,0,0,0,0,0,0,3,2,2,0,0,0,0,4,5,1,0,0,0,0,0,1,3,0,0,0,0,7
6914,6,6,5,3,5,1,0,0,4,5,3,3,2,2,0,0,0,5,0,2,1,3,4,0,0,0,1,3,1,2,0,0,3
6915,0,0,5,6,5,2,0,0,0,0,3,4,2,3,2,0,0,0,3,3,3,2,0,0,0,0,0,4,0,0,0,0,0
6916,0,0,0,0,0,0,0,0,4,6,3,2,2,3,0,0,0,6,0,0,3,3,0,0,0,0,0,0,2,2,0,0,7
6917,3,5,4,2,5,1,0,0,0,0,0,0,1,4,3,0,5,6,5,3,3,3,3,0,0,6,0,2,0,1,0,0,2
6918,6,5,0,0,0,0,0,0,1,5,5,2,2,3,0,0,0,0,0,4,2,2,0,1,0,0,0,0,2,2,0,0,4
6919,0,0,3,4,5,0,0,0,0,0,0,0,2,2,0,0,0,0,2,3,2,2,5,0,0,0,0,4,0,0,0,0,2
6920,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,3,2,1,0,0,0,0,2,5,1,0,0,0,9
6921,0,0,5,6,5,0,0,0,0,0,3,6,2,0,0,0,0,0,2,6,3,0,0,0,0,0,0,6,1,0,0,0,1
6922,0,0,5,5,5,2,5,0,0,0,2,4,2,2,2,0,5,5,2,2,2,1,0,0,0,5,1,3,1,1,0,0,8
6923,0,0,0,0,5,3,0,0,0,0,5,6,2,2,0,0,0,0,3,4,1,0,0,0,0,0,1,4,2,0,0,0,1
6924,0,0,5,3,5,1,0,0,0,0,4,4,3,2,0,0,4,6,4,2,3,4,2,0,0,6,0,3,0,1,0,0,3
6925,6,6,5,3,5,2,0,0,2,5,3,2,4,3,5,1,4,5,1,0,5,4,2,1,0,6,0,3,0,1,0,0,5
6926,0,0,6,4,6,3,0,0,0,0,1,3,2,2,0,0,0,0,5,5,2,1,0,0,0,0,2,5,1,0,0,0,7
6927,0,0,6,6,5,3,5,2,0,0,3,3,0,2,0,0,0,0,1,3,3,1,0,0,0,0,0,3,0,1,0,0,5
6928,0,0,5,4,4,2,0,0,0,0,2,2,3,2,0,0,6,5,0,4,2,3,0,0,0,5,1,2,0,2,0,0,3
6929,0,0,5,5,4,1,0,0,0,0,3,5,4,2,0,0,0,0,2,3,2,3,0,0,0,0,0,4,0,0,0,0,6
6930,0,0,5,3,5,1,0,0,1,6,0,2,2,3,3,0,4,5,4,2,3,2,5,0,0,6,0,1,0,6,0,0,2
6931,0,0,6,5,4,2,0,0,0,0,2,3,2,4,0,0,2,6,3,1,3,3,0,0,0,0,0,3,0,0,0,0,0
6932,0,0,5,5,5,0,0,0,0,0,2,5,3,2,1,0,0,0,3,4,2,0,0,0,0,0,1,4,0,0,0,0,8
6933,0,0,0,0,5,2,5,0,5,5,3,3,3,3,1,0,0,5,2,3,1,2,0,0,0,0,1,3,0,0,0,0,4
6934,0,0,5,3,5,0,0,0,0,0,3,4,2,2,0,0,0,0,0,5,3,1,0,0,0,0,1,4,1,2,0,0,3
6935,0,0,6,6,5,4,5,0,0,0,3,4,2,3,0,0,0,0,2,3,2,2,0,0,0,0,1,3,0,1,0,0,8
6936,0,0,5,5,5,3,5,0,4,5,2,2,0,1,2,1,2,5,4,0,5,4,1,1,0,6,0,3,0,1,0,0,0
6937,0,0,0,0,4,4,3,0,0,0,4,4,3,2,4,0,0,0,3,3,2,2,0,0,0,0,0,3,0,0,0,0,6
6938,0,0,3,2,0,0,0,0,0,0,3,1,3,2,5,0,0,0,2,3,4,2,1,0,0,0,0,5,0,1,0,0,6
6939,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,2,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,5
6940,0,0,5,6,5,0,5,1,6,6,3,3,3,3,1,0,2,5,3,2,3,2,3,0,0,0,1,2,0,0,0,0,4
6941,0,0,6,5,5,2,0,0,0,0,3,3,3,2,0,0,0,0,0,2,3,3,0,0,2,6,1,3,0,0,0,0,3
6942,0,0,5,3,0,0,0,0,0,0,2,4,4,0,0,0,0,0,1,5,3,1,0,0,0,0,0,6,0,2,0,0,1
6943,0,0,0,0,0,0,0,0,1,5,0,2,2,2,0,0,0,0,4,5,2,0,0,0,0,0,1,6,3,1,0,0,7
6944,0,0,6,6,6,0,0,0,0,0,3,3,3,2,3,1,0,0,2,3,2,2,0,0,0,0,1,5,0,0,0,0,4
6945,0,0,4,4,4,1,0,0,0,0,3,5,2,1,0,0,0,0,3,3,4,2,6,0,0,0,0,4,0,3,0,0,2
6946,0,0,5,4,5,3,4,1,3,6,2,2,0,2,0,0,4,5,2,3,2,3,5,0,0,6,0,3,0,2,0,0,5
6947,0,0,0,0,0,0,0,0,2,5,2,2,2,3,0,0,0,0,0,0,3,2,0,0,0,0,2,6,2,1,0,0,7
6948,0,0,4,5,4,0,0,0,0,0,3,5,3,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,1,0,0,0,1
6949,0,0,5,6,5,0,0,0,0,0,3,5,2,1,0,0,0,0,3,5,2,0,0,0,0,0,1,4,0,0,0,0,1
6950,0,0,0,0,5,3,0,0,0,0,5,5,2,2,0,0,0,0,3,4,1,0,0,0,0,0,0,3,0,0,0,0,1
6951,0,0,0,0,5,2,0,0,0,0,4,3,2,2,0,0,2,5,1,2,2,2,1,0,0,0,0,0,0,2,0,0,4
6952,0,0,6,6,6,0,0,0,0,0,3,4,3,2,0,0,0,0,1,4,2,1,0,0,0,0,2,5,0,0,0,0,7
6953,0,0,6,5,6,1,0,0,0,0,2,4,2,1,0,0,0,0,1,4,2,2,0,0,2,6,3,2,1,2,0,0,3
6954,0,0,0,0,0,0,0,0,0,0,3,4,1,2,0,1,5,5,3,3,4,0,0,0,0,6,0,3,0,0,0,0,5
6955,0,0,4,6,5,0,0,0,0,0,2,6,3,0,0,0,0,0,4,6,2,0,0,0,0,0,1,6,1,0,0,0,1
6956,0,0,6,4,6,0,0,0,5,6,2,2,3,2,0,0,0,0,1,3,2,2,0,0,0,0,0,0,1,2,0,0,9
6957,0,0,4,3,3,0,0,0,0,0,3,3,4,2,5,1,5,6,4,1,5,4,3,2,0,6,0,3,0,2,0,0,5
6958,0,0,5,4,4,1,0,0,0,0,3,2,2,3,0,0,0,0,2,1,2,4,0,0,0,0,1,4,1,1,0,0,0
6959,0,0,6,5,6,0,0,0,4,5,2,2,2,3,4,0,0,5,1,3,2,3,0,0,0,0,0,0,1,1,0,0,9
6960,6,6,5,3,5,1,0,0,1,5,1,2,2,2,0,0,0,0,5,1,3,4,0,0,0,0,1,3,1,1,0,0,3
6961,0,0,0,0,5,2,0,0,0,0,5,6,2,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,0,0,0,1
6962,0,0,6,5,6,2,0,0,2,6,1,2,2,3,3,0,0,0,5,5,2,2,0,0,4,6,2,3,0,0,0,0,7
6963,0,0,0,0,5,4,5,0,4,5,3,2,1,2,0,0,0,0,2,4,2,2,0,0,0,0,1,3,1,2,0,0,8
6964,0,0,6,6,6,2,0,0,0,0,2,3,0,3,2,0,0,0,1,3,3,2,0,0,0,0,0,0,1,2,0,0,9
6965,0,0,5,6,4,1,0,0,0,0,3,4,3,2,6,0,0,0,3,3,2,3,1,0,0,0,0,4,0,1,0,0,6
6966,0,0,0,0,5,4,0,0,0,0,0,0,3,2,0,0,5,5,3,5,1,0,0,0,0,0,1,3,0,0,0,0,1
6967,0,0,5,5,4,3,4,0,0,0,0,5,3,4,1,0,5,5,3,3,2,2,0,0,0,4,0,2,0,4,0,0,2
6968,0,0,5,5,5,2,0,0,0,0,3,3,3,1,0,0,0,0,2,4,3,2,0,0,0,0,0,5,0,2,0,0,8
6969,0,0,5,4,5,0,0,0,0,0,2,3,3,2,0,0,0,0,3,5,2,1,0,0,0,0,0,5,1,2,0,0,8
6970,0,0,5,4,5,0,0,0,1,5,2,3,3,0,0,0,0,0,2,4,2,3,4,0,0,0,1,4,1,2,0,0,3
6971,0,0,6,6,6,0,5,2,0,0,2,3,3,3,0,0,0,0,2,3,2,1,0,0,0,0,1,4,0,0,0,0,4
6972,0,0,4,5,4,0,0,0,0,0,0,0,2,1,0,0,0,0,5,5,2,0,0,0,0,0,0,4,0,1,0,0,2
6973,0,0,0,0,0,0,0,0,6,6,2,2,2,3,0,0,0,6,3,3,2,1,0,0,0,0,2,4,0,0,0,0,7
6974,0,0,0,0,0,0,0,0,4,5,3,2,2,3,1,0,0,0,5,5,2,1,0,0,0,0,2,5,0,0,0,0,7
6975,0,0,4,5,3,0,0,0,0,0,3,3,5,3,0,0,0,0,2,3,2,2,1,0,0,0,0,5,0,1,0,0,6
6976,0,0,5,6,4,2,4,1,0,0,3,4,0,0,0,0,0,0,0,4,2,2,0,0,1,5,1,2,0,2,0,0,5
6977,0,0,0,0,0,0,0,0,5,5,4,2,4,3,2,1,1,5,1,0,3,3,0,0,0,0,2,5,1,0,0,0,7
6978,0,0,0,0,0,0,0,0,5,6,2,2,4,4,1,1,0,6,3,2,3,2,4,0,0,0,0,6,0,0,0,0,4
6979,0,0,4,5,5,0,0,0,0,0,3,6,3,1,0,0,0,0,4,5,2,0,0,0,0,0,0,5,0,0,0,0,1
6980,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,4,2,1,0,0,0,0,2,5,1,0,0,0,9
6981,0,0,4,4,4,1,0,0,0,0,6,6,3,2,0,0,5,5,3,3,3,2,3,1,0,5,0,0,0,0,0,0,2
6982,0,0,6,5,6,0,0,0,0,0,3,2,3,2,0,0,0,0,0,4,2,1,0,0,0,0,2,5,1,0,0,0,9
6983,0,0,0,0,5,5,4,0,0,0,5,5,2,2,0,0,0,0,3,3,0,0,0,0,1,6,0,1,0,0,0,0,1
6984,0,0,0,0,4,4,5,0,0,0,3,4,1,2,2,0,4,5,3,1,3,3,0,0,0,5,0,2,0,0,0,0,0
6985,0,0,5,4,5,1,0,0,0,0,3,3,1,3,4,0,3,6,3,1,4,4,1,0,0,6,0,3,0,1,0,0,0
6986,0,0,5,5,5,1,0,0,0,0,2,3,2,4,5,0,0,0,3,0,4,5,2,0,0,0,0,3,0,1,0,0,0
6987,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,4,5,2,1,0,0,0,0,2,4,0,0,0,0,7
6988,0,0,5,5,5,2,0,0,0,0,2,4,4,0,0,0,0,0,5,2,3,2,0,0,0,0,0,4,0,1,0,0,5
6989,0,0,6,6,5,3,6,0,5,6,3,3,0,2,3,1,3,5,3,1,4,4,1,0,0,6,0,3,0,1,0,0,0
6990,0,0,0,0,0,0,0,0,3,5,2,2,3,3,0,0,0,0,2,4,2,2,1,1,0,0,1,4,0,0,0,0,7
6991,0,0,5,4,5,0,0,0,0,0,2,2,2,3,5,0,0,0,3,2,3,4,0,0,0,0,0,4,0,2,0,0,0
6992,0,0,5,4,5,1,0,0,4,6,2,2,2,4,5,0,0,6,3,1,3,5,3,0,0,0,0,4,1,2,0,0,0
6993,0,0,0,0,6,4,6,0,0,0,3,4,2,3,0,0,0,0,4,5,2,1,0,0,0,0,1,4,0,0,0,0,7
6994,0,0,5,5,5,3,5,0,0,0,3,4,1,2,0,0,0,0,1,3,2,2,0,0,0,0,1,3,0,1,0,0,5
6995,0,0,5,4,5,0,0,0,0,0,3,2,3,1,0,0,0,0,2,4,3,2,0,0,0,0,0,5,1,2,0,0,8
6996,0,0,3,6,3,3,5,0,6,6,5,3,3,5,2,0,3,4,3,3,2,2,4,0,0,5,0,1,0,0,0,0,2
6997,0,0,5,4,5,2,6,0,4,6,3,2,3,2,0,0,0,0,1,1,2,4,0,0,0,0,1,5,1,3,0,0,5
6998,0,0,5,6,5,2,6,0,6,6,5,3,3,3,1,0,0,0,2,4,2,1,0,0,2,4,0,2,0,0,0,0,3
6999,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,0,0,0,1,4,2,1,0,0,0,0,2,4,0,0,0,0,9
7000,0,0,5,6,5,3,6,0,0,0,3,4,2,3,0,0,3,5,2,2,2,3,0,0,0,0,0,0,0,3,0,0,4
7001,0,0,0,0,0,0,0,0,2,6,2,3,3,2,6,0,0,0,2,4,2,1,0,0,0,0,3,5,2,0,0,0,7
7002,0,0,0,0,0,0,0,0,3,5,3,1,3,4,3,0,0,5,0,3,2,3,2,0,0,0,0,0,1,4,0,0,4
7003,0,0,5,4,5,0,0,0,0,0,2,2,3,2,0,0,0,0,3,2,2,5,3,0,0,0,0,5,0,2,0,0,0
7004,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,2,2,0,0,9
7005,0,0,6,3,6,2,6,0,4,5,3,2,3,3,4,0,0,5,3,2,2,3,3,1,0,0,0,5,0,3,0,0,5
7006,0,0,5,3,5,2,0,0,1,6,1,2,2,2,0,0,0,0,3,4,3,2,4,1,0,0,0,3,0,2,0,1,2
7007,0,0,0,0,6,2,0,0,5,5,2,2,1,4,3,0,3,5,0,0,4,4,1,0,0,5,1,2,0,1,0,0,0
7008,0,0,6,0,6,1,0,0,0,0,2,3,3,2,0,0,0,0,1,4,2,1,0,0,0,0,2,5,0,0,0,0,9
7009,0,0,5,4,5,2,0,0,0,0,3,4,3,2,0,0,5,5,1,4,3,0,0,0,0,5,1,2,0,0,0,0,3
7010,0,0,6,6,5,3,6,1,0,0,2,5,2,3,1,1,0,0,3,4,2,1,0,0,1,6,1,2,0,0,0,0,8
7011,0,0,6,4,6,0,0,0,0,0,2,4,3,2,0,0,0,0,2,4,0,2,0,0,0,0,1,3,0,0,0,0,7
7012,0,0,0,0,5,4,0,0,0,0,5,6,3,2,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,1
7013,0,0,5,5,5,1,0,0,0,0,2,2,1,4,4,0,0,0,3,0,5,5,2,0,0,0,1,3,1,2,0,0,0
7014,0,0,6,5,4,3,5,0,0,0,3,3,1,3,3,0,4,5,3,1,4,3,1,0,0,5,0,3,0,1,0,0,0
7015,0,0,5,5,5,2,0,0,0,0,0,5,2,4,0,0,4,5,2,2,3,2,5,0,0,5,1,2,0,1,0,0,2
7016,0,0,4,4,4,0,0,0,0,0,3,5,3,1,0,0,0,0,5,2,3,5,4,0,0,0,0,4,0,2,0,0,3
7017,0,0,5,5,5,1,0,0,0,0,2,3,2,1,0,0,0,0,0,0,3,4,3,0,2,6,2,3,0,1,0,0,3
7018,0,0,5,4,5,1,0,0,0,0,0,2,3,2,0,0,0,0,4,3,3,2,3,2,0,0,0,1,0,0,0,0,2
7019,0,0,5,5,5,3,5,1,0,0,2,3,0,2,0,0,0,0,1,3,2,2,0,0,0,0,1,3,1,1,0,0,5
7020,0,0,5,4,4,2,0,0,0,0,0,4,3,3,0,0,0,0,4,4,3,1,4,0,1,5,0,1,0,0,0,0,2
7021,0,0,4,4,5,1,0,0,0,0,3,3,2,1,0,0,0,0,0,6,2,2,0,0,0,0,1,3,0,1,0,0,5
7022,0,0,5,4,5,2,0,0,2,5,0,1,2,5,4,0,0,0,5,3,3,3,3,1,0,0,0,3,0,0,0,0,2
7023,0,0,5,5,4,1,0,0,0,0,3,4,4,2,5,0,3,6,3,3,2,2,1,0,0,0,0,4,0,1,0,0,6
7024,5,6,4,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,3,3,3,2,1,0,0,0,0,0,0,0,0,2
7025,0,0,5,5,5,3,5,0,6,6,3,3,2,3,2,0,3,5,3,1,3,3,0,0,0,5,0,2,0,1,0,0,0
7026,0,0,0,0,0,0,0,0,5,6,2,2,2,3,1,0,1,5,1,0,2,2,0,0,0,0,3,4,0,0,0,0,7
7027,0,0,5,4,4,1,0,0,3,6,2,2,5,0,0,0,0,0,1,4,2,3,0,0,0,0,0,4,0,2,0,0,5
7028,0,0,5,5,5,0,0,0,0,0,2,3,3,1,0,0,0,0,2,5,2,2,0,0,0,0,0,5,0,1,0,0,3
7029,0,0,0,0,0,0,0,0,3,4,3,2,2,3,3,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,0,0,7
7030,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,3,2,0,0,0,0,3,5,1,0,0,0,7
7031,0,0,0,0,5,2,0,0,0,0,4,3,3,1,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,2,0,0,4
7032,0,0,4,5,4,1,0,0,0,0,6,5,3,2,0,0,0,0,3,3,4,2,4,0,0,0,0,1,0,0,0,0,2
7033,0,0,6,6,5,2,5,1,0,0,3,3,3,3,1,0,0,0,3,3,2,0,0,0,0,0,1,2,0,0,0,0,8
7034,0,0,5,3,5,0,0,0,5,6,2,2,4,2,5,0,0,6,3,1,3,4,2,0,0,0,0,4,0,2,0,0,0
7035,0,0,5,3,5,1,0,0,0,6,2,3,3,1,0,0,0,0,0,4,3,4,0,0,0,0,2,3,0,1,0,0,3
7036,0,0,5,5,5,1,0,0,0,0,3,5,2,2,2,0,0,0,3,3,2,0,0,0,0,0,1,3,1,0,0,0,8
7037,0,0,5,5,4,0,0,0,0,0,2,5,4,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,0,2,0,0,1
7038,0,0,5,5,5,1,0,0,0,0,3,3,2,2,2,0,0,0,2,3,3,2,0,0,0,0,0,5,1,2,0,0,8
7039,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,2,0,0,5,3,3,1,0,0,0,0,0,2,0,0,0,0,5
7040,0,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,3,4,0,2,0,0,0,0,2,3,0,0,0,0,4
7041,0,0,6,6,6,1,0,0,0,0,3,4,2,2,0,0,0,0,1,3,2,1,0,0,0,0,2,6,1,0,0,0,9
7042,0,0,5,5,4,2,0,0,0,0,0,5,2,3,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,2,0,0,2
7043,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,2,4,2,0,0,0,0,0,2,4,0,0,0,0,7
7044,0,0,6,6,6,2,0,0,0,0,3,3,2,2,0,0,0,0,1,3,2,2,0,0,0,0,2,5,1,0,0,0,9
7045,0,0,5,5,4,1,0,0,0,0,3,4,2,1,0,0,0,0,3,3,2,2,2,0,0,0,0,4,0,0,0,0,6
7046,0,0,4,4,0,0,0,0,0,0,3,3,4,3,4,0,0,0,3,3,2,2,0,0,0,0,0,5,0,0,0,0,6
7047,0,0,5,5,5,0,0,0,0,0,3,5,2,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,0,0,0,0,1
7048,0,0,0,0,4,3,0,0,0,0,3,4,2,2,6,0,0,0,3,2,2,3,1,0,0,0,0,4,0,1,0,0,6
7049,0,0,5,4,5,1,0,0,1,6,0,2,2,3,0,0,0,0,4,4,3,2,5,0,0,0,0,2,0,2,0,0,2
7050,0,0,6,6,6,1,6,2,0,0,2,3,2,3,2,1,0,0,4,5,2,2,0,0,2,6,1,2,0,0,0,0,7
7051,0,0,4,4,0,0,0,0,0,0,2,2,4,3,5,0,0,0,3,2,3,2,1,0,0,0,0,4,0,1,0,0,6
7052,0,0,5,3,0,0,0,0,5,5,2,2,4,4,3,1,1,5,2,3,2,2,0,0,0,0,0,6,1,2,0,0,4
7053,0,0,6,4,6,0,0,0,0,0,2,2,2,2,0,0,0,0,1,3,2,2,0,0,0,0,3,6,1,1,0,0,9
7054,0,0,4,5,3,0,0,0,0,0,3,3,4,3,5,0,0,0,3,3,2,2,0,0,0,0,0,4,0,0,0,0,6
7055,0,0,6,5,5,2,0,0,6,6,3,3,2,4,3,0,2,6,3,1,3,3,0,0,0,0,0,3,0,1,0,0,0
7056,0,0,5,5,5,2,5,0,5,6,2,2,0,3,3,1,3,5,2,0,4,4,1,0,0,5,1,3,0,1,0,0,0
7057,0,0,6,5,6,2,0,0,0,0,2,4,2,3,1,0,0,0,2,4,2,0,0,0,0,0,2,4,2,2,0,0,8
7058,0,0,6,6,5,3,5,0,0,0,0,6,3,4,1,0,4,4,2,3,2,2,5,0,0,4,0,0,0,5,0,0,2
7059,0,0,0,0,0,0,0,0,0,0,3,4,2,3,4,0,0,0,2,4,1,1,0,0,0,0,2,3,0,0,0,0,9
7060,0,0,0,0,0,0,0,0,0,6,0,3,2,2,0,0,0,0,5,6,2,0,0,0,0,0,2,6,2,0,0,0,7
7061,0,0,0,0,5,5,4,0,0,0,6,6,3,3,0,0,0,0,3,4,1,0,0,0,1,5,1,2,0,0,0,0,1
7062,0,0,0,0,6,0,6,3,0,0,4,4,4,3,1,0,0,6,1,2,2,2,0,0,0,0,1,4,0,0,0,0,4
7063,0,0,6,4,6,2,0,0,0,0,0,5,2,3,0,0,0,0,4,5,1,0,0,0,0,0,1,3,0,0,0,0,7
7064,0,0,4,5,4,0,0,0,0,0,3,3,4,2,5,0,0,0,2,3,3,2,1,0,0,0,0,4,0,0,0,0,6
7065,0,0,6,6,6,3,6,0,0,0,3,3,2,3,2,1,5,5,3,3,1,1,0,0,1,5,2,3,1,0,0,0,8
7066,0,0,0,0,0,0,6,2,0,0,4,4,2,3,0,1,0,0,3,3,0,0,0,0,1,6,1,2,0,0,0,0,5
7067,0,0,0,0,6,4,6,0,0,0,4,3,2,2,0,1,5,5,1,3,2,2,0,0,0,5,0,2,0,0,0,0,5
7068,0,0,5,2,5,2,0,0,0,0,3,1,3,2,0,0,0,0,3,3,3,2,0,0,0,0,0,0,1,3,0,0,4
7069,0,0,5,5,4,1,0,0,0,0,3,3,5,2,0,0,0,0,2,3,2,4,2,0,0,0,0,5,0,2,0,0,6
7070,0,0,5,5,4,2,0,0,0,0,3,4,3,3,0,0,5,6,3,2,2,2,4,0,0,6,0,3,0,0,0,0,2
7071,0,0,6,4,6,1,0,0,0,6,2,3,2,2,5,0,0,0,0,1,4,4,1,0,3,6,2,2,0,1,0,0,3
7072,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,1,4,2,1,4,0,0,0,2,5,0,0,0,0,9
7073,0,0,0,0,0,0,0,0,6,6,3,3,3,2,4,0,1,5,1,2,2,1,0,0,0,0,2,5,1,0,0,0,9
7074,0,0,5,5,4,2,0,0,0,0,3,4,4,2,6,0,0,0,3,3,2,2,1,0,0,0,0,5,0,0,0,0,6
7075,0,0,5,4,5,1,0,0,2,6,2,2,3,3,1,0,0,0,3,4,2,2,0,0,0,0,1,4,1,2,0,0,8
7076,0,0,0,0,0,0,0,0,3,6,3,3,2,2,0,0,0,0,1,2,2,1,0,0,0,0,2,4,0,0,0,0,9
7077,0,0,0,0,5,4,0,0,0,0,5,5,2,1,0,0,0,0,3,5,0,0,0,0,0,0,1,4,0,0,0,0,1
7078,0,0,6,6,5,3,5,0,0,0,3,3,2,3,1,1,0,0,3,3,2,1,0,0,0,0,1,3,0,0,0,0,8
7079,0,0,6,5,6,0,0,0,0,0,3,4,3,0,0,0,1,6,1,2,2,3,0,0,0,0,0,0,1,3,0,0,4
7080,0,0,6,4,6,0,0,0,0,0,2,2,3,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,1,3,0,0,9
7081,0,0,0,0,4,4,5,0,6,6,3,3,1,3,3,0,3,5,3,2,3,3,0,0,0,5,0,3,0,1,0,0,0
7082,0,0,5,4,4,2,5,0,4,5,3,2,5,1,0,0,0,6,4,3,1,4,4,0,0,0,0,4,1,3,0,0,5
7083,0,0,4,5,5,0,0,0,0,0,3,5,3,0,0,0,0,0,3,5,2,0,0,0,0,0,0,5,1,0,0,0,1
7084,0,0,5,5,5,0,0,0,0,0,2,5,2,0,0,0,0,0,2,5,3,0,0,0,0,0,1,5,1,0,0,0,1
7085,0,0,0,0,0,0,0,0,5,5,2,2,2,3,0,0,0,5,0,0,3,3,0,0,0,0,0,0,2,3,0,0,7
7086,0,0,5,4,5,3,5,0,0,0,2,5,3,2,2,1,4,5,2,2,2,2,0,0,0,5,1,2,1,1,0,0,8
7087,5,6,5,3,5,2,0,0,0,6,3,3,3,3,2,0,2,6,3,2,2,3,3,0,0,0,0,3,0,1,0,0,3
7088,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,1,3,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5
7089,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,2,1,0,0,9
7090,0,0,5,4,5,4,0,0,0,0,3,3,2,1,0,0,0,0,0,2,2,4,3,0,0,6,1,2,0,2,0,0,5
7091,0,0,0,0,0,0,0,0,2,5,2,2,2,3,0,0,0,0,4,5,2,2,0,0,0,0,2,4,0,0,0,0,7
7092,0,0,0,0,5,3,6,0,0,0,3,4,2,3,2,0,4,6,2,2,2,2,0,0,0,6,0,3,0,0,0,0,0
7093,0,0,6,6,6,4,0,0,2,6,2,3,2,2,0,0,0,0,4,3,3,2,3,0,0,0,0,2,1,1,0,0,7
7094,0,0,0,0,6,3,0,0,0,0,5,5,3,2,0,0,4,4,3,3,2,2,0,0,0,0,0,1,0,0,0,0,5
7095,0,0,0,0,6,3,0,0,0,0,3,3,2,3,0,0,0,0,3,4,2,1,0,0,0,0,1,4,0,0,0,0,9
7096,0,0,0,0,4,2,0,0,0,0,4,5,3,1,0,0,0,0,2,2,3,4,1,0,0,0,0,4,0,1,0,0,6
7097,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0,1,4,5,3,3,0,0,0,0,0,0,0,2,0,0,0,0,5
7098,0,0,5,5,4,1,0,0,0,0,3,4,3,1,0,0,0,0,2,3,2,3,3,0,1,6,0,4,0,2,0,0,6
7099,0,0,0,0,5,4,5,0,0,0,3,4,0,2,0,0,0,0,1,4,3,1,0,0,0,0,2,5,1,1,0,0,5
7100,0,0,6,1,5,4,0,0,0,0,3,1,3,4,0,0,0,0,2,2,2,2,0,0,0,0,0,0,1,2,0,0,4
7101,0,0,6,5,6,1,0,0,3,6,1,2,2,1,0,0,0,0,1,5,3,2,0,0,0,0,2,4,1,1,0,0,3
7102,0,0,6,6,5,3,5,0,0,0,3,3,2,3,1,0,0,0,2,3,3,1,0,0,1,6,1,2,0,1,0,0,8
7103,0,0,5,2,5,5,0,0,3,6,3,1,3,5,1,0,0,0,0,3,2,3,0,0,0,0,0,0,1,3,0,0,4
7104,0,0,5,5,5,3,5,0,0,0,1,4,2,3,1,0,5,4,2,4,2,2,0,0,0,4,0,2,0,0,0,0,3
7105,0,0,0,0,6,3,0,0,0,1,2,4,2,2,0,0,0,0,1,3,2,3,0,0,0,5,0,2,0,0,0,0,3
7106,0,0,0,0,5,4,0,0,3,6,3,0,3,4,0,0,1,5,1,2,2,3,0,0,0,0,0,0,0,3,0,0,4
7107,0,0,6,5,6,0,0,0,0,0,2,3,2,3,0,0,0,0,2,3,2,2,0,0,0,0,0,0,1,3,0,0,9
7108,0,0,5,4,5,2,0,0,0,0,2,2,3,4,0,0,0,0,1,3,3,2,0,0,0,0,0,0,1,3,0,0,4
7109,0,0,4,3,5,2,5,0,4,5,2,0,0,5,3,1,2,5,4,0,5,4,2,1,0,5,1,3,0,1,0,0,0
